OBJECTID;GKZ;ZONE_CODE;COUNT;AREA;MIN;MAX;RANGE;MEAN;STD;SUM
545;56613662;545;4962;3101250,000000000000000;0,069230720400810;17,846742630004883;17,777511909604073;3,149332475426191;1,094721137842649;15626,987743064761000
546;566181349;546;1992;1245000,000000000000000;0,004051423631608;10,535150527954102;10,531099104322493;2,945851599044413;1,907440077652470;5868,136385296471400
547;5411168;547;6118;3823750,000000000000000;0,054052714258432;17,681816101074219;17,627763386815786;4,868937876258178;2,347757295751890;29788,161926947534000
548;5411259;548;790;493750,000000000000000;0,280015319585800;26,602516174316406;26,322500854730606;7,008507326999797;4,479637056254319;5536,720788329839700
549;5661813399;549;1114;696250,000000000000000;0,004051423631608;9,375502586364746;9,371451162733138;2,321633071509061;2,026238921615009;2586,299241661094100
550;5661526;550;8541;5338125,000000000000000;0,086134381592274;17,746503829956055;17,660369448363781;4,146894300643286;2,677632384459109;35418,624221794307000
551;56621313;551;1905;1190625,000000000000000;0,089223273098469;16,311410903930664;16,222187630832195;4,221029557987774;3,323677514521357;8041,061307966709100
552;56621329;552;761;475625,000000000000000;0,401595562696457;20,156866073608398;19,755270510911942;4,431063648788124;3,010534531641193;3372,039436727762200
553;566181333;553;173;108125,000000000000000;0,719611763954163;9,744999885559082;9,025388121604919;3,044249811268955;1,300683695496149;526,655217349529270
554;56621311;554;1780;1112500,000000000000000;0,052668489515781;10,982326507568359;10,929658018052578;2,365233796713560;1,349108745815441;4210,116158150136500
555;5411139;555;2973;1858125,000000000000000;0,051566187292337;8,961755752563477;8,910189565271139;1,663433010756639;0,791161702173044;4945,386340979486700
556;5411621;556;19130;11956250,000000000000000;0,052668489515781;22,993577957153320;22,940909467637539;4,067584683928372;3,102295691440862;77812,895003549755000
557;5411252;557;4445;2778125,000000000000000;0,037352271378040;15,064285278320313;15,026933006942272;4,110906112088463;2,432576933380677;18272,977668233216000
558;56613663;558;13116;8197500,000000000000000;0,028359960764647;18,133523941040039;18,105163980275393;2,872197185245097;1,079295885232420;37671,738281674683000
559;5412391;559;5211;3256875,000000000000000;0,016704445704818;25,719751358032227;25,703046912327409;6,969890489891554;4,944503666209434;36320,099342824891000
560;5661549;560;5361;3350625,000000000000000;0,005729577969760;25,903060913085938;25,897331335116178;3,877188668743098;3,199243972006150;20785,608453131747000
561;5661541;561;4410;2756250,000000000000000;0,020658286288381;9,599483489990234;9,578825203701854;2,689113692696842;1,285785796511856;11858,991384793073000
562;5411131;562;15474;9671250,000000000000000;0,016704445704818;9,753226280212402;9,736521834507585;1,803001699321207;0,867462149789196;27899,648295296356000
563;541233;563;207;129375,000000000000000;0,186628848314285;15,122705459594727;14,936076611280441;7,126859204132776;3,896235155370983;1475,259855255484600
564;56613775;564;3470;2168750,000000000000000;0,000000000000000;20,827411651611328;20,827411651611328;3,198720268381663;3,269134515541606;11099,559331284370000
565;566213141;565;687;429375,000000000000000;0,620095074176788;6,405283451080322;5,785188376903534;3,082072921888971;1,166823288372230;2117,384097337722800
566;566213142;566;717;448125,000000000000000;0,195519775152206;6,886642456054688;6,691122680902481;2,931979670226990;1,551212607034469;2102,229423552751500
567;541231;567;5016;3135000,000000000000000;0,009059257805347;21,037134170532227;21,028074912726879;4,916238394690094;3,340732313483604;24659,851787765510000
568;566181331;568;40;25000,000000000000000;1,318199157714844;10,067602157592773;8,749402999877930;4,308391591906547;2,062679931385470;172,335663676261900
569;56613745;569;6525;4078125,000000000000000;0,005729577969760;19,646356582641602;19,640627004671842;3,823012409390832;2,878490444327657;24945,155971275177000
570;561561;570;5601;3500625,000000000000000;0,043635156005621;3,249871492385864;3,206236336380243;1,200827830759591;0,541548010427583;6725,836680084466900
571;56615231;571;5027;3141875,000000000000000;0,018118515610695;14,002222061157227;13,984103545546532;2,613822226357942;1,534053115726083;13139,684331901371000
572;5661534;572;3708;2317500,000000000000000;0,103291325271130;27,638896942138672;27,535605616867542;5,473860376859093;3,851121747721291;20297,074277393520000
573;541114;573;11611;7256875,000000000000000;0,025941764935851;11,040791511535645;11,014849746599793;3,162552144152712;1,449672501266689;36720,392945757136000
574;566181332;574;3132;1957500,000000000000000;0,124015726149082;9,080390930175781;8,956375204026699;2,168897972027099;1,080165199040305;6792,988448388874500
575;5411251;575;1326;828750,000000000000000;0,219113156199455;20,406106948852539;20,186993792653084;8,248687795485576;4,641464793878503;10937,760016813874000
576;56621319;576;754;471250,000000000000000;0,173974961042404;15,044527053833008;14,870552092790604;4,458158240532527;3,196037134470796;3361,451313361525500
577;56613743;577;8222;5138750,000000000000000;0,014607614837587;14,327120780944824;14,312513166107237;2,873222494532443;1,635007664590524;23623,635350045748000
578;5661536;578;1484;927500,000000000000000;0,129898294806480;12,739418983459473;12,609520688652992;5,310335958060229;2,131172772276269;7880,538561761379200
579;56618138;579;1006;628750,000000000000000;0,009059257805347;9,001379966735840;8,992320708930492;2,106720485217188;1,320844307699404;2119,360808128491000
580;56615211;580;11976;7485000,000000000000000;0,004051423631608;9,431170463562012;9,427119039930403;1,614490829508953;0,975301891712356;19335,142174199224000
581;5661376;581;17679;11049375,000000000000000;0,005729577969760;22,031980514526367;22,026250936556607;3,078039214479931;2,184889822363688;54416,655272790696000
582;54263412;582;173;108125,000000000000000;0,214877262711525;2,457239151000977;2,242361888289452;1,386797220462320;0,440949577487996;239,915919139981270
583;541126;583;2576;1610000,000000000000000;0,030854718759656;20,730741500854492;20,699886782094836;4,241520286114707;2,263538407202163;10926,156257031485000
584;541214;584;8166;5103750,000000000000000;0,043822836130857;12,478118896484375;12,434296060353518;3,201087398392961;1,861772219326713;26140,079695276916000
585;5411169;585;1810;1131250,000000000000000;0,056284155696630;15,562170028686523;15,505885872989893;3,844159345491403;2,604037162449739;6957,928415339440100
586;5426211;586;7482;4676250,000000000000000;0,114160880446434;21,804798126220703;21,690637245774269;8,827996580793048;2,802497555933715;66051,070417493582000
587;54263411;587;42869;26793125,000000000000000;0,009059257805347;24,414497375488281;24,405438117682934;7,304721410962755;3,728340831771482;313146,102166562340000
588;56618139;588;3101;1938125,000000000000000;0,005729577969760;25,971769332885742;25,966039754915982;3,325686462097241;3,179902036851859;10312,953718963545000
589;5411191;589;392;245000,000000000000000;0,096641428768635;19,474460601806641;19,377819173038006;2,591369041868923;2,485212241835101;1015,816664412617700
590;5661813391;590;3192;1995000,000000000000000;0,119155764579773;11,769273757934570;11,650117993354797;3,713564684619207;1,832169001878498;11853,698473304510000
591;541127;591;2515;1571875,000000000000000;0,169627919793129;21,706178665161133;21,536550745368004;6,437178913724589;4,024284404044558;16189,504968017340000
592;566181336;592;4532;2832500,000000000000000;0,027177773416042;12,691143035888672;12,663965262472630;2,878657419443301;1,130740118379186;13046,075424917042000
593;566152322;593;2660;1662500,000000000000000;0,016205692663789;6,518771171569824;6,502565478906035;2,308847708166122;0,960165277482470;6141,534903721883900
594;5411194;594;15163;9476875,000000000000000;0,081028416752815;18,565954208374023;18,484925791621208;3,898350429185158;1,883396757361488;59110,687557734549000
595;5411622;595;5699;3561875,000000000000000;0,113439708948135;23,189165115356445;23,075725406408310;4,058772382231151;2,721824084608773;23130,943806335330000
596;56613744;596;9565;5978125,000000000000000;0,024643845856190;17,218029022216797;17,193385176360607;2,718091084013980;1,877935925784779;25998,541218593717000
597;5411159;597;258;161250,000000000000000;0,109087780117989;17,160892486572266;17,051804706454277;4,359401601142893;3,782873499494779;1124,725613094866300
598;54111519;598;3367;2104375,000000000000000;0,016704445704818;19,450382232666016;19,433677786961198;4,826106596301621;3,494695165767634;16249,500909747556000
599;566152321;599;5505;3440625,000000000000000;0,032663617283106;7,998623371124268;7,965959753841162;2,414477401855423;1,303892434911518;13291,698097214103000
600;5661581;600;3993;2495625,000000000000000;0,054506309330463;13,903976440429687;13,849470131099224;3,490300246273444;2,291661575289827;13936,768883369863000
601;5661572;601;2143;1339375,000000000000000;0,151860490441322;12,648395538330078;12,496535047888756;4,191117404632851;2,179948403164359;8981,564598128199600
602;5412392;602;10176;6360000,000000000000000;0,041711948812008;24,341325759887695;24,299613811075687;5,210713486375329;3,959179245589536;53024,220437355340000
603;566212;603;3391;2119375,000000000000000;0,045296281576157;6,865179061889648;6,819882780313492;1,784879417582991;0,774361116468517;6052,526105023920500
604;541143;604;1227;766875,000000000000000;0,478674441576004;19,959096908569336;19,480422466993332;8,032063878568675;4,194155426600817;9855,342379003763200
605;566155;605;2907;1816875,000000000000000;0,012154269963503;15,368067741394043;15,355913471430540;2,922527852765819;2,805143193442528;8495,788467990234500
606;5661815;606;2141;1338125,000000000000000;0,103846013545990;33,229732513427734;33,125886499881744;4,685837958027190;4,000410002300233;10032,379068136215000
607;5411619;607;8511;5319375,000000000000000;0,097402729094028;23,812974929809570;23,715572200715542;8,319684023057031;4,823187127522066;70808,830720238388000
608;56613742;608;9853;6158125,000000000000000;0,065952368080616;10,028106689453125;9,962154321372509;2,094888594292280;1,176588252679380;20640,937319561839000
609;56618171;609;220;137500,000000000000000;1,095400214195252;20,194658279418945;19,099258065223694;6,363302468169819;3,021169408489908;1399,926542997360200
610;5412841;610;17874;11171250,000000000000000;0,102493695914745;18,272090911865234;18,169597215950489;5,187025710331359;3,178888997075058;92712,897546462715000
611;54111513;611;1663;1039375,000000000000000;0,040514227002859;8,212644577026367;8,172130350023508;3,154817135967606;1,684718715268159;5246,460897114127900
612;54111518;612;545;340625,000000000000000;0,229360878467560;13,536059379577637;13,306698501110077;5,668450441819812;2,647835038139837;3089,305490791797600
613;566137762;613;3839;2399375,000000000000000;0,016704445704818;12,473610877990723;12,456906432285905;3,402769512961943;1,862696359890241;13063,232160260901000
614;541115159;614;3639;2274375,000000000000000;0,029215227812529;20,241771697998047;20,212556470185518;6,346026981462896;3,940472073645018;23093,192185543478000
615;5412842;615;13966;8728750,000000000000000;0,030854718759656;18,021665573120117;17,990810854360461;6,684213210409554;3,521798987385755;93351,721696579829000
616;54111514;616;2805;1753125,000000000000000;0,061309136450291;9,493185997009277;9,431876860558987;1,898722002284731;0,922275808973308;5325,915216408669900
617;54111512;617;7583;4739375,000000000000000;0,020257115364075;5,780162334442139;5,759905219078064;1,437809189144371;0,604222488343737;10902,907081281766000
618;5411195;618;444;277500,000000000000000;0,050764176994562;15,599650382995605;15,548886206001043;5,361615489589402;3,401318113190756;2380,557277377694800
619;54111517;619;701;438125,000000000000000;0,109087780117989;13,545164108276367;13,436076328158379;6,435120733579709;3,180617668320446;4511,019634239375600
620;5411193;620;698;436250,000000000000000;0,066448256373405;14,738517761230469;14,672069504857063;3,567405589554662;2,472327354584461;2490,049101509153800
621;5661542;621;3384;2115000,000000000000000;0,016205692663789;10,104802131652832;10,088596438989043;2,812340353814286;1,704637385831925;9516,959757307544400
622;56618136;622;3372;2107500,000000000000000;0,005729577969760;14,527023315429688;14,521293737459928;2,874069396387769;2,090185839295498;9691,362004619557400
623;566137761;623;8470;5293750,000000000000000;0,034615371376276;16,845148086547852;16,810532715171576;3,287792784740451;2,076190293373075;27847,604886751622000
624;566211;624;4014;2508750,000000000000000;0,009059257805347;4,071467876434326;4,062408618628979;1,966362757666763;0,836029269530090;7892,980109274387400
625;56617622;625;3521;2200625,000000000000000;0,064058601856232;13,089412689208984;13,025354087352753;2,955521031716895;1,615505445903343;10406,389552675188000
626;5411452;626;9096;5685000,000000000000000;0,034377463161945;19,007051467895508;18,972674004733562;4,834603538400049;3,299958481377451;43975,553785286844000
627;56617621;627;3670;2293750,000000000000000;0,058989595621824;10,699691772460937;10,640702176839113;3,001008289783421;1,145766031845126;11013,700423505157000
628;56617623;628;10;6250,000000000000000;0,030854718759656;2,221758842468262;2,190904123708606;0,430175054259598;0,645621693336639;4,301750542595983
629;56617624;629;2540;1587500,000000000000000;0,025941764935851;10,508846282958984;10,482904518023133;2,749830464963750;1,533976680115736;6984,569381007924700
630;56617222;630;3077;1923125,000000000000000;0,029215227812529;7,926556587219238;7,897341359406710;2,910528947124340;1,170158350344486;8955,697570301592400
631;5661584;631;5745;3590625,000000000000000;0,083423852920532;17,532562255859375;17,449138402938843;4,726495022036855;2,635414537687435;27153,713901601732000
632;5661524;632;15809;9880625,000000000000000;0,004051423631608;22,606636047363281;22,602584623731673;2,586013530179372;2,014862480492687;40882,287898605689000
633;5411419;633;23695;14809375,000000000000000;0,074484474956989;25,658794403076172;25,584309928119183;5,046872205752113;3,673941871177297;119585,636915296320000
634;56618172;634;7095;4434375,000000000000000;0,023623654618859;20,711538314819336;20,687914660200477;2,468495943544038;1,882493034728204;17513,978719444945000
635;566137769;635;22111;13819375,000000000000000;0,000000000000000;19,311773300170898;19,311773300170898;2,872532815650913;1,940016898940539;63514,573086857330000
636;541115151;636;464;290000,000000000000000;0,115873381495476;14,249582290649414;14,133708909153938;5,776164776292340;2,409810052744138;2680,140456199646000
637;5411192;637;2167;1354375,000000000000000;0,063414782285690;13,986441612243652;13,923026829957962;4,496805287000217;2,755496854926343;9744,577056929469100
638;5411199;638;1575;984375,000000000000000;0,045296281576157;20,590597152709961;20,545300871133804;6,973832737741962;4,295609510658177;10983,786561943591000
639;56618176;639;5951;3719375,000000000000000;0,133696734905243;11,293676376342773;11,159979641437531;3,505093790266498;1,784680637476442;20858,813145875931000
640;54128432;640;12544;7840000,000000000000000;0,025623450055718;26,593891143798828;26,568267693743110;6,300246692031987;3,942222316774654;79030,294504849240000
641;5411196;641;2290;1431250,000000000000000;0,147250950336456;15,501935958862305;15,354685008525848;3,827240474398480;2,268873451472119;8764,380686372518500
642;54124121;642;1955;1221875,000000000000000;0,170592814683914;15,291079521179199;15,120486706495285;3,947935393574598;2,566267075991496;7718,213694438338300
643;56618192;643;1638;1023750,000000000000000;0,349945783615112;12,362953186035156;12,013007402420044;3,880866442990099;2,189995626326345;6356,859233617782600
644;541284319;644;1405;878125,000000000000000;0,146075829863548;20,632131576538086;20,486055746674538;8,382309985075981;5,311664771211472;11777,145529031754000
645;5661573;645;3479;2174375,000000000000000;0,012154269963503;15,570845603942871;15,558691333979368;3,495327478563817;2,646517000583405;12160,244297923520000
646;56618611;646;16641;10400625,000000000000000;0,005729577969760;29,447313308715820;29,441583730746061;3,113171544725272;2,606948911107611;51806,287675773259000
647;5411459;647;3723;2326875,000000000000000;0,046193324029446;24,535606384277344;24,489413060247898;7,018982335366759;4,642785870308673;26131,671234570444000
648;54128439;648;2951;1844375,000000000000000;0,149408772587776;22,948457717895508;22,799048945307732;7,125445646119296;4,416524370684458;21027,190101698041000
649;56618174;649;1500;937500,000000000000000;0,076119288802147;6,285307407379150;6,209188118577004;2,282269134511550;1,098779479240453;3423,403701767325400
650;5661583;650;2837;1773125,000000000000000;0,373275727033615;18,700222015380859;18,326946288347244;4,178869132733824;2,709394530513587;11855,451729565859000
651;5661682;651;2841;1775625,000000000000000;0,030854718759656;14,940878868103027;14,910024149343371;4,530331492616111;2,268950304453144;12870,671770522371000
652;541284312;652;5809;3630625,000000000000000;0,087270267307758;18,293992996215820;18,206722728908062;4,533634901487964;3,388083816886547;26335,885142743587000
653;56617224;653;3543;2214375,000000000000000;0,043067213147879;11,026537895202637;10,983470682054758;2,676112579649160;1,725886355079697;9481,466869696974800
654;541131;654;71;44375,000000000000000;0,316241472959518;17,623083114624023;17,306841641664505;5,379774137701787;5,801462470681154;381,963963776826860
655;5411472;655;1842;1151250,000000000000000;0,461443424224854;18,375465393066406;17,914021968841553;5,243669085471560;3,355970410885374;9658,838455438613900
656;56617223;656;670;418750,000000000000000;0,112056694924831;10,595046043395996;10,482989348471165;3,701511903874465;2,455173815999909;2480,012975595891500
657;54111516;657;975;609375,000000000000000;0,507450759410858;17,556159973144531;17,048709213733673;6,090336737449353;3,086593686221972;5938,078319013118700
658;5661582;658;3164;1977500,000000000000000;0,233860954642296;11,887247085571289;11,653386130928993;4,598916460544474;2,176034858993615;14550,971681162715000
659;54124129;659;700;437500,000000000000000;1,182993173599243;13,788898468017578;12,605905294418335;6,026959722042084;2,800707988239105;4218,871805429458600
660;56618175;660;624;390000,000000000000000;0,129645332694054;8,646604537963867;8,516959205269814;2,950856176993022;1,690741161681046;1841,334254443645500
661;56617629;661;3208;2005000,000000000000000;0,014607614837587;11,594510078430176;11,579902463592589;2,783039086499191;1,672586396355887;8927,989389489404900
662;56618412;662;2446;1528750,000000000000000;0,050764176994562;12,862032890319824;12,811268713325262;2,603144689760828;1,495653468389312;6367,291911154985400
663;56618411;663;4927;3079375,000000000000000;0,031642626971006;13,826340675354004;13,794698048382998;2,783829496731490;1,431736257315284;13715,927930396050000
664;5661721;664;7769;4855625,000000000000000;0,027177773416042;10,980906486511230;10,953728713095188;2,247380161472600;1,338979040838589;17459,896474480629000
665;5661683;665;1977;1235625,000000000000000;0,121542520821095;24,360670089721680;24,239127568900585;6,345482353213374;3,473701730392407;12545,018612302840000
666;56617229;666;313;195625,000000000000000;0,214265301823616;19,708494186401367;19,494228884577751;7,700052560470737;4,927199339509179;2410,116451427340500
667;56618612;667;3600;2250000,000000000000000;0,018118515610695;19,513359069824219;19,495240554213524;2,570474707064115;1,669076571279711;9253,708945430815200
668;541142;668;12041;7525625,000000000000000;0,119224622845650;19,719108581542969;19,599883958697319;4,244284317890514;2,567540046708194;51105,427471719682000
669;56617221;669;1663;1039375,000000000000000;0,195519775152206;10,633335113525391;10,437815338373184;3,943552253264945;1,649114887149111;6558,127397179603600
670;541129;670;4028;2517500,000000000000000;0,054052714258432;27,095207214355469;27,041154500097036;5,836694954927777;4,138260851569247;23510,207278449088000
671;541128;671;1949;1218125,000000000000000;0,126635134220123;14,645446777343750;14,518811643123627;2,834158446848117;2,419007489943577;5523,774812906980500
672;566156;672;8799;5499375,000000000000000;0,020257115364075;21,212429046630859;21,192171931266785;4,431068557888779;2,594376820823398;38988,972240863368000
673;5411629;673;9736;6085000,000000000000000;0,114591404795647;23,572982788085938;23,458391383290291;7,568062455280881;3,925043105587776;73682,656064614654000
674;541146;674;4107;2566875,000000000000000;0,168608829379082;23,062990188598633;22,894381359219551;5,380935957564152;3,534433275222314;22099,503977715969000
675;5661571;675;1416;885000,000000000000000;0,008102846331894;10,389142990112305;10,381040143780410;3,531975412549909;1,793075835439249;5001,277184170670800
676;56621331;676;10968;6855000,000000000000000;0,012811725959182;27,778377532958984;27,765565806999803;6,930858955129453;4,522287315351388;76017,661019859836000
677;541144;677;5069;3168125,000000000000000;0,690968811511993;15,849952697753906;15,158983886241913;4,789244530703758;2,602974345332449;24276,680526137352000
678;56618173;678;4295;2684375,000000000000000;0,049287680536509;16,377384185791016;16,328096505254507;4,776387693087664;2,701900615545033;20514,585141811520000
679;56617612;679;4009;2505625,000000000000000;0,011459155939519;7,880593776702881;7,869134620763362;2,635036420032250;1,128742941049865;10563,861007909290000
680;5411451;680;2882;1801250,000000000000000;0,097571104764938;20,881496429443359;20,783925324678421;7,880112658958626;4,964403944809969;22710,484683118761000
681;5661574;681;3634;2271250,000000000000000;0,077083542943001;15,769864082336426;15,692780539393425;4,088608271535128;2,700600159627605;14858,002458758652000
682;56617225;682;557;348125,000000000000000;0,194509774446487;14,545007705688477;14,350497931241989;3,661433980537702;3,142083372965268;2039,418727159500100
683;5661684;683;2245;1403125,000000000000000;0,537237226963043;18,328096389770508;17,790859162807465;6,258624047160414;3,413222359290074;14050,610985875130000
684;5412411;684;43289;27055625,000000000000000;0,031642626971006;24,725042343139648;24,693399716168642;3,579964722481165;2,690096114953187;154973,092871487140000
685;5661818;685;2848;1780000,000000000000000;0,085176236927509;9,441164970397949;9,355988733470440;3,532215486141968;1,741712699551299;10059,749704532325000
686;56618179;686;193;120625,000000000000000;0,295779019594193;2,648748874664307;2,352969855070114;1,196138987423842;0,493309057000175;230,854824572801590
687;541133;687;3169;1980625,000000000000000;0,043067213147879;20,637067794799805;20,594000581651926;3,857935746756120;2,654322300072773;12225,798381470144000
688;5412394;688;3375;2109375,000000000000000;0,109463296830654;17,510530471801758;17,401067174971104;6,695159888388934;2,214190530203879;22596,164623312652000
689;541135;689;115;71875,000000000000000;0,125855028629303;19,066453933715820;18,940598905086517;5,055497929065123;5,338057566627367;581,382261842489240
690;54124122;690;2297;1435625,000000000000000;0,076870307326317;14,677344322204590;14,600474014878273;4,350688570866286;2,111845529514806;9993,531647279858600
691;56621353;691;83;51875,000000000000000;0,525266051292419;19,638492584228516;19,113226532936096;8,700072664812387;4,303048237724293;722,106031179428100
692;5661579;692;3406;2128750,000000000000000;0,021817581728101;20,338975906372070;20,317158324643970;3,527302621119490;2,840509428130856;12013,992727532983000
693;5411471;693;3862;2413750,000000000000000;0,182313442230225;23,997606277465820;23,815292835235596;5,506514622611372;4,293627380535763;21266,159472525120000
694;56618193;694;6160;3850000,000000000000000;0,018118515610695;17,940317153930664;17,922198638319969;3,391892541554309;2,317130069617894;20894,058055974543000
695;5662142;695;8795;5496875,000000000000000;0,054052714258432;15,494723320007324;15,440670605748892;4,253947349461119;2,614913928098546;37413,466938510537000
696;541262;696;9564;5977500,000000000000000;0,052824083715677;16,731256484985352;16,678432401269674;6,208533340287194;3,342787845437095;59378,412866506726000
697;5662141;697;9961;6225625,000000000000000;0,009059257805347;22,861064910888672;22,852005653083324;3,621561926897758;3,273147586160758;36074,378353828564000
698;56618196;698;310;193750,000000000000000;0,563144266605377;8,433366775512695;7,870222508907318;4,145949714606808;1,404190417963662;1285,244411528110500
699;56617611;699;10115;6321875,000000000000000;0,025941764935851;16,346782684326172;16,320840919390321;2,762281850814540;1,472552169248804;27940,480920989066000
700;56618195;700;591;369375,000000000000000;0,078245937824249;12,176735877990723;12,098489940166473;2,376070856392484;1,729269003242991;1404,257876127958300
701;56618619;701;4479;2799375,000000000000000;0,005729577969760;8,274662971496582;8,268933393526822;2,479303250664945;1,069235810445190;11104,799259728286000
702;5411491;702;579;361875,000000000000000;0,353306591510773;26,162284851074219;25,808978259563446;7,738059131850027;4,767215976105956;4480,336237341165500
703;541148;703;6424;4015000,000000000000000;0,132463350892067;19,990783691406250;19,858320340514183;3,817513853441437;2,691267757224456;24523,708994507790000
704;5661822;704;6957;4348125,000000000000000;0,038435172289610;11,746036529541016;11,707601357251406;3,508278169128784;1,612340824663574;24407,091222628951000
705;5661821;705;5959;3724375,000000000000000;0,130465671420097;10,583902359008789;10,453436687588692;3,376798840485017;1,505092072429387;20122,344290450215000
706;541261;706;18894;11808750,000000000000000;0,028647886589170;18,039344787597656;18,010696901008487;5,974002292659617;2,853904867649713;112872,799317510800000
707;5661586;707;7688;4805000,000000000000000;0,058007534593344;11,926188468933105;11,868180934339762;2,518417177561469;1,683883253844773;19361,591261092573000
708;54113672;708;1442;901250,000000000000000;0,164967611432076;12,931859970092773;12,766892358660698;4,798183948762622;2,302234103114591;6918,981254115700700
709;5412413;709;3092;1932500,000000000000000;0,081129632890224;17,681844711303711;17,600715078413486;6,165724149183460;2,898427704919067;19064,419069275260000
710;56621354;710;3625;2265625,000000000000000;0,036237027496099;15,770803451538086;15,734566424041986;5,288451773012507;2,625276339282433;19170,637677170336000
711;54113679;711;750;468750,000000000000000;0,081432551145554;17,069774627685547;16,988342076539993;4,645827195564906;3,890328786028205;3484,370396673679400
712;5411369;712;205;128125,000000000000000;0,367135316133499;18,849731445312500;18,482596129179001;6,826949813162409;5,491461246541501;1399,524711698293700
713;56617619;713;3529;2205625,000000000000000;0,077402286231518;15,878238677978516;15,800836391746998;3,327438943484969;2,460823641281629;11742,532031558454000
714;5661723;714;1261;788125,000000000000000;0,171934559941292;18,746086120605469;18,574151560664177;5,194316667769751;3,740785995964278;6550,033318057656300
715;5661724;715;10242;6401250,000000000000000;0,000000000000000;11,569408416748047;11,569408416748047;2,082215261943508;1,475209705573431;21326,048712825403000
716;56618197;716;1785;1115625,000000000000000;0,079597786068916;38,503646850585938;38,424049064517021;4,815566974172906;6,439344496906498;8595,787048898637300
717;5412844;717;16432;10270000,000000000000000;0,068754903972149;16,079727172851563;16,010972268879414;5,797404306852318;2,632960537626487;95262,947570197284000
718;541139;718;8020;5012500,000000000000000;0,058007534593344;26,001867294311523;25,943859759718180;5,594029814046238;4,119157711157683;44864,119108650833000
719;5662136;719;6294;3933750,000000000000000;0,203217506408691;16,999742507934570;16,796525001525879;3,354822816865233;1,573054442629516;21115,254809349775000
720;5661681;720;11765;7353125,000000000000000;0,022918310016394;24,758209228515625;24,735290918499231;3,607296478652696;3,151273484666084;42439,843071348965000
721;56621359;721;646;403750,000000000000000;0,080418407917023;18,555620193481445;18,475201785564423;7,435016145739393;5,375226504887609;4803,020430147647900
722;566159;722;2152;1345000,000000000000000;0,012154269963503;26,984853744506836;26,972699474543333;4,261278309301927;4,302893534142154;9170,270921617746400
723;5661589;723;2252;1407500,000000000000000;0,079803735017776;23,821956634521484;23,742152899503708;5,673370769690743;5,124607724983186;12776,430973343551000
724;54116411;724;10622;6638750,000000000000000;0,038221046328545;20,595016479492188;20,556795433163643;6,268221188738179;3,575453551255827;66581,045466776937000
725;54116412;725;3870;2418750,000000000000000;0,887921094894409;16,428224563598633;15,540303468704224;6,541830253200629;2,073502750326547;25316,883079886436000
726;5411366;726;1893;1183125,000000000000000;0,134857997298241;13,262345314025879;13,127487316727638;3,336258156977818;2,509618572806494;6315,536691159009900
727;5661585;727;13941;8713125,000000000000000;0,039901886135340;14,546331405639648;14,506429519504309;2,837091353405731;1,854611003018237;39551,890557829291000
728;5412399;728;2650;1656250,000000000000000;0,047420684248209;35,841091156005859;35,793670471757650;9,217616531889675;4,838861516920804;24426,683809507638000
729;566181981;729;1087;679375,000000000000000;0,168072566390038;16,150508880615234;15,982436314225197;2,567023777684819;1,857185436649426;2790,354846343398100
730;5661862;730;1759;1099375,000000000000000;0,133696734905243;6,190332889556885;6,056636154651642;2,033640215830955;1,077453425505704;3577,173139646649400
731;56617641;731;9885;6178125,000000000000000;0,011459155939519;17,953380584716797;17,941921428777277;2,630069440689840;1,722930482610009;25998,236421219073000
732;5411492;732;1107;691875,000000000000000;0,103291325271130;14,672640800476074;14,569349475204945;4,172330808591068;2,684213483895394;4618,770205110311500
733;541284311;733;16129;10080625,000000000000000;0,179820552468300;22,415529251098633;22,235708698630333;8,392194357784891;3,236006742043593;135357,702796712520000
734;541134;734;2493;1558125,000000000000000;0,165315493941307;11,048199653625488;10,882884159684181;3,515552330688927;1,636898175776218;8764,271960407495500
735;56617226;735;5246;3278750,000000000000000;0,120865397155285;19,037366867065430;18,916501469910145;4,163084348300816;2,318804049934846;21839,540491186082000
736;56618191;736;540;337500,000000000000000;0,202934622764587;6,584220409393311;6,381285786628723;3,270889099328606;1,598301247189294;1766,280113637447400
737;5412393;737;15656;9785000,000000000000000;0,020257115364075;30,012521743774414;29,992264628410339;7,468989288339802;4,757940117740486;116934,496298247950000
738;56621339;738;3834;2396250,000000000000000;0,017188733443618;21,757955551147461;21,740766817703843;6,445167018731703;3,884227476675197;24710,770349817351000
739;56618314;739;7944;4965000,000000000000000;0,041711948812008;22,917781829833984;22,876069881021976;3,736841989310190;2,374154494522676;29685,472763080150000
740;54113671;740;4651;2906875,000000000000000;0,085176236927509;16,461921691894531;16,376745454967022;4,081246023577558;2,659153451812831;18981,875255659223000
741;54116415;741;1123;701875,000000000000000;0,300185590982437;22,136650085449219;21,836464494466782;8,505732403757948;4,827693043259983;9551,937489420175600
742;566181989;742;838;523750,000000000000000;0,141509845852852;12,513538360595703;12,372028514742851;2,886271245475316;1,957356744436247;2418,695303708314900
743;5411538;743;2080;1300000,000000000000000;0,182088226079941;14,498034477233887;14,315946251153946;5,166250321175903;2,600901022855146;10745,800668045878000
744;541264;744;3622;2263750,000000000000000;0,178675919771194;12,353101730346680;12,174425810575485;4,171985692959146;1,446129000809783;15110,932179898024000
